,posting_id,image,image_phash,title,label_group,fold,filepath,pred_concat,target,pred_concat_only,f1_concat
76,train_37143550,00f671f9cc25eb024d5e6efb1b578dfc.jpg,a4ce33ce18b19a6d,832P - FLEXIBLE Sambungan Kran FLEXIBLE irit air Keran Splash shower--168--,8037,0,app/dataset/shopee-product-matching/train_images/00f671f9cc25eb024d5e6efb1b578dfc.jpg,"['train_37143550' 'train_513102842' 'train_2281819964' 'train_305118117'
 'train_3082994608' 'train_406475183' 'train_3524722132'
 'train_2440428831' 'train_1795803441']",train_37143550 train_513102842 train_3524722132 train_983584924 train_305118117 train_3082994608 train_2281819964 train_406475183 train_2440428831 train_1795803441,train_37143550 train_513102842 train_2281819964 train_305118117 train_3082994608 train_406475183 train_3524722132 train_2440428831 train_1795803441,0.9473684210526315
77,train_3542367375,0100b606b29c44d6f73f7febfade6c43.jpg,a446ce3e687323a7,BAJ JAM TANGAN APPLE WATCH IPHONE RUBBER IMPORT TOUCH SCREEN LED DIGITAL PRIA WANITA GROSIR,2166,0,app/dataset/shopee-product-matching/train_images/0100b606b29c44d6f73f7febfade6c43.jpg,['train_3542367375' 'train_3013366218'],train_3542367375 train_3013366218,train_3542367375 train_3013366218,1.0
78,train_3357525517,0105b22c32a9b701766be74953fb9570.jpg,bea5d32c611aa56a,Pantene Conditioner 3 Minutes Miracle Quantum Total Damage Care 180 ml [P&G],6635,0,app/dataset/shopee-product-matching/train_images/0105b22c32a9b701766be74953fb9570.jpg,['train_3357525517'],train_3357525517,train_3357525517,1.0
79,train_747128673,0106b362ee6cdb37e72a25e9e6802ed9.jpg,e8b71e8f9e24c924,FS Beras Setra Wangi Premium 5kg,2945,0,app/dataset/shopee-product-matching/train_images/0106b362ee6cdb37e72a25e9e6802ed9.jpg,['train_747128673'],train_747128673,train_747128673,1.0
80,train_3309817101,0106f54e3a61d9ef7aec65121b4aff3d.jpg,f21da45ae98d4a99,PAKET KACAMATA FASHION + LENSA PHOTOCHROMIC / BLUERAY,6289,0,app/dataset/shopee-product-matching/train_images/0106f54e3a61d9ef7aec65121b4aff3d.jpg,['train_3309817101'],train_3309817101,train_3309817101,1.0
81,train_1904388778,010a545fc688209139e44078cfa0e6f0.jpg,80d399686e97b54b,Acnoc Acneser Spot Gel 15g,8702,0,app/dataset/shopee-product-matching/train_images/010a545fc688209139e44078cfa0e6f0.jpg,['train_1904388778'],train_1904388778,train_1904388778,1.0
82,train_1580284475,0110d5bb71d1c877b24e6770e7170147.jpg,cd6d0d7d3a52414b,Pengait Sprei Karet Jepitan Pengencang Sudut Sprei Sheet Gripper R23,2494,0,app/dataset/shopee-product-matching/train_images/0110d5bb71d1c877b24e6770e7170147.jpg,['train_1580284475'],train_1580284475,train_1580284475,1.0
83,train_4126022211,01131898e22d8e89f0f7fb64e244eba9.jpg,b63168e6c1f94ac6,FOOMEE headset QA06 wired headset stereo sound,10537,0,app/dataset/shopee-product-matching/train_images/01131898e22d8e89f0f7fb64e244eba9.jpg,['train_4126022211'],train_4126022211,train_4126022211,1.0
84,train_1124779608,011686ea40c8ef90f354a6bd832aec32.jpg,e32699989c67b84b,Maybelline Fit Me! Liquid Concealer MakeUp - 10 Light (Dengan Coverage Tinggi & Hasil Natural),4048,0,app/dataset/shopee-product-matching/train_images/011686ea40c8ef90f354a6bd832aec32.jpg,['train_1124779608'],train_1124779608,train_1124779608,1.0
85,train_1552141730,0119793166e3a9072b646afe1f0601cb.jpg,e7871ed488eaa919,CLB / GB GLOW EMBOS KEMASAN BARU ORIGINAL,8489,0,app/dataset/shopee-product-matching/train_images/0119793166e3a9072b646afe1f0601cb.jpg,['train_1552141730'],train_1552141730 train_241346021,train_1552141730,0.6666666666666666
86,train_1241026177,011b432d05b89c74444701e39de39c92.jpg,e5319acc9bcc9a92,Wardah Everyday Fruity Sheer Lip Balm Strawberry 4g,1524,0,app/dataset/shopee-product-matching/train_images/011b432d05b89c74444701e39de39c92.jpg,['train_1241026177' 'train_2704346682'],train_1241026177 train_2704346682,train_1241026177 train_2704346682,1.0
87,train_2792135571,011c83541610e79e1a79e00a2232f51b.jpg,941d61e13e3cb2e3,Headset / Handsfree U19 macaron / Macaroon Mate Color Hifi Extra Bass,7565,0,app/dataset/shopee-product-matching/train_images/011c83541610e79e1a79e00a2232f51b.jpg,"['train_2792135571' 'train_225931216' 'train_3212204957'
 'train_3777120960' 'train_2119315713' 'train_2429435095'
 'train_3027171267']",train_2792135571 train_225931216 train_2429435095 train_2119315713 train_3777120960 train_3212204957 train_3027171267,train_2792135571 train_225931216 train_3212204957 train_3777120960 train_2119315713 train_2429435095 train_3027171267,1.0
88,train_2776660940,011e0d9393b1ff59e6420cdd956d8e92.jpg,8fca5ca743d16cc4,Bakso Sapi Super Special eSseM Food isi 50,2754,0,app/dataset/shopee-product-matching/train_images/011e0d9393b1ff59e6420cdd956d8e92.jpg,['train_2776660940'],train_2776660940,train_2776660940,1.0
89,train_2453841397,0121f76d2053f2956bbefe86c5380ba9.jpg,b333cc8ccc93c3c9,Philips Accessories for Blender - HR2939/55,9343,0,app/dataset/shopee-product-matching/train_images/0121f76d2053f2956bbefe86c5380ba9.jpg,['train_2453841397'],train_2453841397,train_2453841397,1.0
90,train_2463688086,01231dcdd010dd8a7b2a0b3028c10e66.jpg,b8c7c738c734983c,POCKET FILE MULTI HOLE ZIP A5 8072 08 BANTEX,3950,0,app/dataset/shopee-product-matching/train_images/01231dcdd010dd8a7b2a0b3028c10e66.jpg,['train_2463688086'],train_2463688086,train_2463688086,1.0
91,train_3314954320,012518f9e8f29fcf373a2010fdf06bbe.jpg,fa878578c66a3a94,Nibs Cokelat Kekinian 50 gr,7556,0,app/dataset/shopee-product-matching/train_images/012518f9e8f29fcf373a2010fdf06bbe.jpg,['train_3314954320'],train_3314954320,train_3314954320,1.0
92,train_1343380721,0128d6733169314e72343b116c5b21b8.jpg,8d63f887e43c9346,Masker Hijab Cantik Bettina 3ply headloop,5637,0,app/dataset/shopee-product-matching/train_images/0128d6733169314e72343b116c5b21b8.jpg,['train_1343380721'],train_1343380721,train_1343380721,1.0
93,train_2602142606,0129a5622955c5bae0c1d132aa2d92cb.jpg,fac29d9c87698562,Ice Cream Tower Es Krim Mainan Anak Murah,6708,0,app/dataset/shopee-product-matching/train_images/0129a5622955c5bae0c1d132aa2d92cb.jpg,['train_2602142606'],train_2602142606,train_2602142606,1.0
94,train_1414886454,012b36653e586d32aae70cb0ca671b1b.jpg,edc1903c93f33a98,Emina Glossy Stain 01 Autumn Bell,3047,0,app/dataset/shopee-product-matching/train_images/012b36653e586d32aae70cb0ca671b1b.jpg,"['train_1414886454' 'train_2155551384' 'train_1645182345'
 'train_3266096611' 'train_1857987688' 'train_1001272474'
 'train_2434647244' 'train_613897071' 'train_3384807455']",train_1414886454 train_3384807455 train_613897071 train_3266096611 train_2155551384 train_1645182345 train_1857987688 train_2434647244 train_1001272474,train_1414886454 train_2155551384 train_1645182345 train_3266096611 train_1857987688 train_1001272474 train_2434647244 train_613897071 train_3384807455,1.0
95,train_1920364021,01339a1eaee0f98303d81e2ebd789c7e.jpg,c0809fd595dcd5e2,Souvenir Dzikir Pagi & Petang [ Pustaka Arafah ] Riniaga,1951,0,app/dataset/shopee-product-matching/train_images/01339a1eaee0f98303d81e2ebd789c7e.jpg,['train_1920364021'],train_1920364021,train_1920364021,1.0
96,train_3249867868,013878a03d10d03b1912925108c0e854.jpg,aee09d996a669709,ALKOHOL SWAB ALKOHOLSWAB BOX,1074,0,app/dataset/shopee-product-matching/train_images/013878a03d10d03b1912925108c0e854.jpg,['train_3249867868' 'train_489348034'],train_3249867868,train_3249867868 train_489348034,0.6666666666666666
97,train_3436013418,013892801a19847ab13c697742d26e1c.jpg,aeed8742d9349233,Pembalut Herbal AVAIL Merah/Pink Night Use (per bungkus),8876,0,app/dataset/shopee-product-matching/train_images/013892801a19847ab13c697742d26e1c.jpg,['train_3436013418'],train_3436013418,train_3436013418,1.0
98,train_652437998,013b6d6e9187dfd1623729358b8ed4e3.jpg,a733d0e44936e61b,[PROMO 1 HARI] SABUN DHAFF ACNE | DHAFFI BEAUTY SOAP | SABUN BEXINDO GREENTEA BEAUTY EXPOSURE,4026,0,app/dataset/shopee-product-matching/train_images/013b6d6e9187dfd1623729358b8ed4e3.jpg,['train_652437998'],train_652437998,train_652437998,1.0
99,train_2800020956,013fc247a004da03f1674d754b3fcc2e.jpg,e37ba6b4b4a4d904,OVERALL MILA MIDI OUTER ROK TUTU MOSCREPE PREMIUM,846,0,app/dataset/shopee-product-matching/train_images/013fc247a004da03f1674d754b3fcc2e.jpg,['train_2800020956'],train_2800020956,train_2800020956,1.0
100,train_531698853,0147527b95566a101d4c54800e399e21.jpg,f9b085079ee84d8d,Roughneck CJ032 Navy Mind Control Coach Jacket,7068,0,app/dataset/shopee-product-matching/train_images/0147527b95566a101d4c54800e399e21.jpg,['train_531698853'],train_531698853,train_531698853,1.0
101,train_1109787142,014a36a26a1a46ff78c19b7642c3a5a2.jpg,ce43d05c9be319b1,DNM 5 Warna Black Coffee Gray Eyebrow Enhancers Gel Cosmetic,9570,0,app/dataset/shopee-product-matching/train_images/014a36a26a1a46ff78c19b7642c3a5a2.jpg,['train_1109787142'],train_1109787142,train_1109787142,1.0
102,train_438033632,014ff09619ff5cfb2c3c5c950e31ea7a.jpg,d926c429f619e51e,khusus live total 2 kg,10438,0,app/dataset/shopee-product-matching/train_images/014ff09619ff5cfb2c3c5c950e31ea7a.jpg,['train_438033632'],train_438033632,train_438033632,1.0
103,train_1133752994,01501fe1600ca36f25104f344e02714b.jpg,af8cc43a9ae0cb63,Wardah Acnederm Pore Blackhead Balm,6154,0,app/dataset/shopee-product-matching/train_images/01501fe1600ca36f25104f344e02714b.jpg,['train_1133752994'],train_1133752994,train_1133752994,1.0
104,train_143110760,015b1ea9c715a7a048fb5c387c5ba8db.jpg,d40c2a3495f1dacf,SIKAT pembersih sedotan stainless Brush pembersih sedotan besi murah,1460,0,app/dataset/shopee-product-matching/train_images/015b1ea9c715a7a048fb5c387c5ba8db.jpg,['train_143110760' 'train_4116241623'],train_143110760 train_4116241623,train_143110760 train_4116241623,1.0
105,train_4147489958,015da1976817ddd5e7047e9612ac1230.jpg,eba3f416971d804e,Termurah Eric summers neo gracella gamis gracella ceruti gamis polos set khimar,6135,0,app/dataset/shopee-product-matching/train_images/015da1976817ddd5e7047e9612ac1230.jpg,['train_4147489958'],train_4147489958,train_4147489958,1.0
106,train_4027585169,015e17f441cf76ebc2034e995e4d3c50.jpg,b38c87970c387a2f,LONG OVERALL VENDETA ROK PANJANG JEANS PREMIUM,501,0,app/dataset/shopee-product-matching/train_images/015e17f441cf76ebc2034e995e4d3c50.jpg,['train_4027585169'],train_4027585169,train_4027585169,1.0
107,train_3741232712,0163ecd19e6977a81e29c75252029533.jpg,e2969a6b983349b3,GAMIS PLISKET ANAK PEREMPUAN 3-10 TAHUN/PAKAIAN ANAK/BAJU MUSLIM ANAK ANAK / BLUS ANAK,9314,0,app/dataset/shopee-product-matching/train_images/0163ecd19e6977a81e29c75252029533.jpg,['train_3741232712' 'train_4057185436'],train_3741232712 train_4057185436,train_3741232712 train_4057185436,1.0
108,train_3475298842,0168fbe9821914a34ac0e735e6b2665e.jpg,a6f5d908a7769889,Kapsul Susut Lemak - Menurunkan Berat Badan - Herbal Diet,9350,0,app/dataset/shopee-product-matching/train_images/0168fbe9821914a34ac0e735e6b2665e.jpg,['train_3475298842'],train_3475298842,train_3475298842,1.0
109,train_2223082242,0169c50d538901f56d8c7451db32da02.jpg,9decc03b0e1771e4,Charger OPPO Original Fast Charging Micro USB,2325,0,app/dataset/shopee-product-matching/train_images/0169c50d538901f56d8c7451db32da02.jpg,['train_2223082242'],train_2223082242,train_2223082242,1.0
110,train_4090338879,016c46afbb498d3226512e6c0e173287.jpg,bf8c399931d91171,5 pcs Uang mainan mahar / uang replika/uang uangan  / duit mainan,8603,0,app/dataset/shopee-product-matching/train_images/016c46afbb498d3226512e6c0e173287.jpg,['train_4090338879'],train_4090338879,train_4090338879,1.0
111,train_1289458574,016e4664a6a5a0fd95d725e853a504b0.jpg,eca1959a1ec169b5,Speaker Subwoofer Audio Tecnix SPK-S080 Subwoofer Speaker 2.1 Channel Design,3439,0,app/dataset/shopee-product-matching/train_images/016e4664a6a5a0fd95d725e853a504b0.jpg,['train_1289458574' 'train_274530042'],train_1289458574 train_274530042,train_1289458574 train_274530042,1.0
112,train_1844656348,017bcfa0fad8e37781ef6d0fd15ecde8.jpg,ea819d7ee00a339d,Dazzling White Pemutih Gigi Teeth Whitening Essence Serum - A544 [Putih],4633,0,app/dataset/shopee-product-matching/train_images/017bcfa0fad8e37781ef6d0fd15ecde8.jpg,"['train_1844656348' 'train_1794820467' 'train_3010742042'
 'train_1752819417']",train_1844656348 train_1752819417 train_1794820467 train_3010742042,train_1844656348 train_1794820467 train_3010742042 train_1752819417,1.0
113,train_1420756223,017e186ec355b2a324315e86031efd90.jpg,ea4b91853e853f1a,MUKENA POLOS MUTIARA DAISY,1660,0,app/dataset/shopee-product-matching/train_images/017e186ec355b2a324315e86031efd90.jpg,['train_1420756223'],train_1420756223,train_1420756223,1.0
114,train_2466966966,0180df2ff51c188a9b3996e028eff533.jpg,b9c7cfa5381c4651,MASKER KOMEDO  GELATIN by PICNIC.ID 10 gr,565,0,app/dataset/shopee-product-matching/train_images/0180df2ff51c188a9b3996e028eff533.jpg,['train_2466966966'],train_2466966966,train_2466966966,1.0
115,train_382090267,0187b0448263fe39a6d8126067c93b60.jpg,f58bc20c1f272d39,ELE 182 TAS SELEMPANG KEKINIAN TAS WANITA  IMPORT G1415 - BQ 2600,7713,0,app/dataset/shopee-product-matching/train_images/0187b0448263fe39a6d8126067c93b60.jpg,['train_382090267' 'train_3860696801'],train_382090267 train_2605502967 train_2247780299,train_382090267 train_3860696801,0.4
116,train_2926860783,018d9280e7f7613e5ec098a1da194c3f.jpg,b1fdc4752dd03360,IKAT RAMBUT SPIRAL IMPORT / IKAT RAMBUT WANITA,8861,0,app/dataset/shopee-product-matching/train_images/018d9280e7f7613e5ec098a1da194c3f.jpg,['train_2926860783'],train_2926860783,train_2926860783,1.0
117,train_3730238611,018f61ad1c903355f68fc49855bf9490.jpg,82777288fe8826fa,hijab niqob wahyu by safira hijabnj,9718,0,app/dataset/shopee-product-matching/train_images/018f61ad1c903355f68fc49855bf9490.jpg,['train_3730238611' 'train_1951510014'],train_3730238611 train_3972088306 train_2302471727 train_1951510014,train_3730238611 train_1951510014,0.6666666666666666
118,train_3223029042,0190b174d4759aa9f7d5b7830ddfe188.jpg,b4c4c83b3dda5b81,AS Bantal Pijat 8 Bola Massage Pillow Mobil dan Rumah Car Home Bantal Pijat Leher Punggung Portable,3873,0,app/dataset/shopee-product-matching/train_images/0190b174d4759aa9f7d5b7830ddfe188.jpg,['train_3223029042' 'train_1870943913' 'train_3630367129'],train_3223029042 train_1870943913 train_3630367129,train_3223029042 train_1870943913 train_3630367129,1.0
119,train_1360448474,0190b2d0679fceb877c9524fb4f0574e.jpg,be85c060871d9b3f,SAMYUWAN PENGGEMUK BADAN,8472,0,app/dataset/shopee-product-matching/train_images/0190b2d0679fceb877c9524fb4f0574e.jpg,['train_1360448474'],train_1360448474,train_1360448474,1.0
120,train_1724760722,0190e8da4a4c315050a6d1884c25f907.jpg,b333cccccccccc89,Skin Aqua UV Moisture Milk 40g SPF 50,5464,0,app/dataset/shopee-product-matching/train_images/0190e8da4a4c315050a6d1884c25f907.jpg,['train_1724760722' 'train_4032813586' 'train_677908857' 'train_516088437'],train_1724760722 train_516088437 train_677908857 train_4032813586,train_1724760722 train_4032813586 train_677908857 train_516088437,1.0
121,train_3521680760,0192952a60f7b40faa2cc939eabbfb07.jpg,ea50974a6d35926b,BLABLABLA Alat Pijat Refleksi Kepala Bahan Metal Head Massager Bokoma Massage Relaksasi - ISG,972,0,app/dataset/shopee-product-matching/train_images/0192952a60f7b40faa2cc939eabbfb07.jpg,['train_3521680760' 'train_3102552614' 'train_647061299'],train_3521680760 train_1000931038 train_3102552614 train_647061299,train_3521680760 train_3102552614 train_647061299,0.8571428571428571
122,train_3975028088,01929997e48e6b2ed01e983bf537a881.jpg,bfb5c04a2d352ad8,Wardah Refill Instaperfect Matte Fit Powder Foundation (100% Original),3046,0,app/dataset/shopee-product-matching/train_images/01929997e48e6b2ed01e983bf537a881.jpg,['train_3975028088'],train_3975028088,train_3975028088,1.0
123,train_1405311858,01958d0362ec1e73850dda16a3dd2f50.jpg,fe4e80b03f4dca32,Tango Long Wafer 130 gr,10055,0,app/dataset/shopee-product-matching/train_images/01958d0362ec1e73850dda16a3dd2f50.jpg,['train_1405311858'],train_1405311858,train_1405311858,1.0
124,train_1568682908,0195cc4b21fdd80c8c7d810bb42b72d6.jpg,b9b3824baf689d0a,Dot / Empeng Wide Neck Bahan Silikon untuk Bayi,3377,0,app/dataset/shopee-product-matching/train_images/0195cc4b21fdd80c8c7d810bb42b72d6.jpg,['train_1568682908'],train_1568682908 train_2501253991 train_2146443016 train_633464770 train_3604779798,train_1568682908,0.3333333333333333
125,train_2794195507,019d467c70ed1c32531883c7078bd129.jpg,9c8c97b5c272596a,Jeans Anak 7/8 Wisker 141618/7-10 tahun,5109,0,app/dataset/shopee-product-matching/train_images/019d467c70ed1c32531883c7078bd129.jpg,['train_2794195507' 'train_2804233875'],train_2794195507 train_2804233875,train_2794195507 train_2804233875,1.0
126,train_1192495588,019fe781633085c715d8d545a97e4493.jpg,fab185962ec43a69,NutriSari Markisa (10Sch) @14gr,7221,0,app/dataset/shopee-product-matching/train_images/019fe781633085c715d8d545a97e4493.jpg,['train_1192495588'],train_1192495588,train_1192495588,1.0
127,train_3668574065,01a06493997f5cbcaa9ebfed982726d8.jpg,ba83858e4a38b56f,MamyPoko Perekat Royal Soft - L 62 - Popok Tape,7279,0,app/dataset/shopee-product-matching/train_images/01a06493997f5cbcaa9ebfed982726d8.jpg,['train_3668574065'],train_3668574065,train_3668574065,1.0
128,train_105420214,01a62eeda1f0bfc46023c15de0ea0a00.jpg,f848c73687639687,Cairan Softlens Sedang Cairan Solutions ( Random O2 / Polylab ),6288,0,app/dataset/shopee-product-matching/train_images/01a62eeda1f0bfc46023c15de0ea0a00.jpg,['train_105420214'],train_105420214,train_105420214,1.0
129,train_857974505,01a7d6604bfe8074225b9447c8aacc87.jpg,cc1c8ee3e1b60dc3,Celana training olahraga kolor pendek pria dewasa jumbo / celana kolor pria pendek dewasa jumbo,3650,0,app/dataset/shopee-product-matching/train_images/01a7d6604bfe8074225b9447c8aacc87.jpg,['train_857974505'],train_857974505 train_1836924785,train_857974505,0.6666666666666666
130,train_33431845,01a9b2d13e6eedf7dbdaa87219c8d8a2.jpg,ecac4b526b92d629,Tshirt Currently Kaos Wanita,10909,0,app/dataset/shopee-product-matching/train_images/01a9b2d13e6eedf7dbdaa87219c8d8a2.jpg,['train_33431845'],train_33431845,train_33431845,1.0
131,train_2451015876,01af016be065658b91478ef923d7096e.jpg,8efd78990bc54a61,AM377 Jepitan Gorengan Dengan Tirisan Minyak,3181,0,app/dataset/shopee-product-matching/train_images/01af016be065658b91478ef923d7096e.jpg,['train_2451015876' 'train_2336405113'],train_2451015876 train_2336405113,train_2451015876 train_2336405113,1.0
132,train_4279989230,01afa2a0d35bcf31b33803a51eb80e8b.jpg,96cb9ab0a960373e,Sandal (Sendal) Masjid Musholla Wudhu Wakaf Sedekah - Sandal Jepit SJW 10,2709,0,app/dataset/shopee-product-matching/train_images/01afa2a0d35bcf31b33803a51eb80e8b.jpg,['train_4279989230'],train_4279989230,train_4279989230,1.0
133,train_3295271340,01b341c08022a00a951220400b2c6187.jpg,e78e9919cc269366,ISOTONIK DRINK ISOPLUS 350ML BOTOL,243,0,app/dataset/shopee-product-matching/train_images/01b341c08022a00a951220400b2c6187.jpg,['train_3295271340'],train_3295271340,train_3295271340,1.0
134,train_3040500929,01b85e3b84af1d7f843d1f920e56b87c.jpg,95b93e1638f043c7,Bubble Wrap ( Hanya tambahan packing),4347,0,app/dataset/shopee-product-matching/train_images/01b85e3b84af1d7f843d1f920e56b87c.jpg,['train_3040500929'],train_3040500929,train_3040500929,1.0
135,train_1002628427,01b86d3bf64a594bb03aa2173fe21367.jpg,e4cc9b9b9b20cc66,Philips Avent Bottle Natural 260ml/9oz,4114,0,app/dataset/shopee-product-matching/train_images/01b86d3bf64a594bb03aa2173fe21367.jpg,['train_1002628427' 'train_4111259456'],train_1002628427,train_1002628427 train_4111259456,0.6666666666666666
136,train_3570047765,01b9fa9097db6ef29374a387b63d8014.jpg,e76dcccc92929293,Viva Queen Eye Base Gel,8911,0,app/dataset/shopee-product-matching/train_images/01b9fa9097db6ef29374a387b63d8014.jpg,['train_3570047765'],train_3570047765,train_3570047765,1.0
